0.000000000000000000e+00,1.569921939649794096e+00,1.547984461694627667e+00,9.455907876843729909e-01,9.825771116690694695e-01,9.408994757540046772e-01,8.933749900513971998e-01,9.338008543562986707e-01,9.350193169984567509e-01,1.552490353516061461e+00,1.520161011461462985e+00,6.093776128855694640e-01,7.465388534020568345e-01,1.081029966187676328e+00,4.965317330203044555e-01,1.510730549313031856e+00,1.189469364722349765e+00,1.311481291460814491e+00,1.250839625978150682e+00,4.657569646498495031e-01,1.243290400330085088e+00,4.533428852808932263e-01,4.337374751863449229e-01,1.192025821187865153e+00,1.189873861862447590e+00,1.252551444131698055e+00,1.416641075546046791e+00,3.827577974103038572e-01,6.381784875452327643e-01,1.278918024717744295e+00,1.323328465532642939e+00,7.698929886389009880e-01,1.205527783869539071e+00,1.112741680816049072e+00,1.249920132123738759e+00,8.704726373993643129e-01,1.306962068223755491e+00,9.408656730177690219e-01,6.552036742465342511e-01,7.631027430484766949e-01,1.555158085727632367e+00,7.964733798005357857e-01,1.255162551719190223e+00,9.132339558360366150e-01,5.373893565138305739e-01,1.567584653392259497e+00,7.934461099177007037e-01,8.974610835223619798e-01,3.144871668510121343e-01,6.800207064812638924e-01,2.762431390842104983e-01,9.174804086606319631e-01,6.891627246325598977e-01,1.311643289958696501e+00,1.518553216456940858e+00,1.206590330883791529e+00,2.765034094500073425e-01,1.441171331359877072e+00,1.116858338259108852e+00,1.361642548778448480e+00,1.034261027335565686e+00,1.168498974846510441e+00,1.514185992489077037e+00,1.090407303507895165e+00,1.472883920770824417e+00,1.148547468562475693e+00,1.110587480857921028e+00,1.097383714660982390e+00,1.123090528140961553e+00,1.380165540177971106e+00,1.415110696365869503e+00,9.939592855833653262e-01,1.400020100003119827e+00,3.670245756416293248e-01,1.344688945224078225e+00,7.005811096457594811e-01,9.721732241779901251e-01,1.308521014816075301e+00,5.734803386575024753e-01,6.406869977641734826e-01,9.636521891643186066e-01,1.353899216289381702e+00,1.026207010383778373e+00,2.745338057971385970e-01,5.868995573454163228e-01,7.446386108617973898e-01,1.123640420247824956e+00,1.442975852035647044e+00,1.219155600203034817e+00,1.055811420465913697e+00,1.394911258586353231e+00,1.391417821428700741e+00,7.492930383560560959e-01,2.371738124119231461e-01,1.107883853371105953e+00,1.101135176301031526e+00,6.207691694610546485e-01,1.381398024037906014e+00,1.486650645179607766e+00,1.500250909230181673e+00,6.422860634953607706e-01
1.569921939649794096e+00,0.000000000000000000e+00,1.561095468513158835e+00,1.001038572229522083e+00,9.533662871525618865e-01,9.858803853905621084e-01,9.757181684598699167e-01,6.379292378132617181e-01,6.368530538553829334e-01,6.274451939518922439e-01,7.912619276101985344e-01,1.557315605669197689e+00,1.543516395885220494e+00,1.358281226874832992e+00,1.100647453308139179e+00,1.103856800325014653e+00,1.331592201755450233e+00,1.189667736194665482e+00,5.076161402014633950e-01,1.202144421449175882e+00,4.987964477092639015e-01,1.228684480745526386e+00,1.246196702690639313e+00,5.894933143756164728e-01,1.367095736954004437e+00,4.834496816771145511e-01,1.178857245124405262e+00,1.566718105748676537e+00,1.222300333454730881e+00,8.911084860894014081e-01,9.996717263438565926e-01,8.848621048258737964e-01,9.663313920323697293e-01,1.492900335203582785e+00,3.206780535365570950e-01,7.670959706364836039e-01,7.866630758584511884e-01,7.418681295176081658e-01,1.313592803829430222e+00,1.296262059603808581e+00,3.079162074681639494e-01,8.608087430633922787e-01,3.223547324877640285e-01,1.270809725093886122e+00,1.034680691557514631e+00,3.288133565557667670e-01,1.274048540432338283e+00,1.532571338048687615e+00,1.531227795354200394e+00,9.035666072428392148e-01,1.294562731612632245e+00,1.273252542924491415e+00,1.079647407713148155e+00,1.418994827650402524e+00,1.319141899491102610e+00,7.358845586667862593e-01,1.393939598954576198e+00,9.749301736220765680e-01,1.100101698093902014e+00,2.603076245497470964e-01,5.958734809199790483e-01,1.011633906658637061e+00,8.557380599088482143e-01,5.164812075668658853e-01,5.983988670294441148e-01,8.240930797020878940e-01,7.308747332250100648e-01,5.228771709336077489e-01,1.136932562959819482e+00,1.539549987274235310e+00,2.158356378406159903e-01,1.304590047685410426e+00,7.399627456204155296e-01,1.206110367725248711e+00,3.072959592383092131e-01,8.804475984937785160e-01,7.427536918931370025e-01,1.149418455234282765e+00,1.294738637825358696e+00,9.878590644587225134e-01,1.509276020488129921e+00,6.172991812921098109e-01,1.109674154659277212e+00,1.387096107809617118e+00,1.280351974951754013e+00,8.257984397094947360e-01,4.579341123916629286e-01,1.413651904616578747e+00,1.187917561594819871e+00,6.564515141203696169e-01,1.458658505163443309e+00,2.735129498881888055e-01,1.118819816138427736e+00,1.447921346790264741e+00,1.546910527285862980e+00,7.019983457480997169e-01,9.700756915180113182e-01,4.982713151658914041e-01,9.787563036276342165e-01,1.344452637905775072e+00,1.048870964062779354e+00
1.547984461694627667e+00,1.561095468513158835e+00,0.000000000000000000e+00,9.433477231848397260e-01,9.400615701126069368e-01,9.304495613610452853e-01,9.748183364963217690e-01,1.557473312460214254e+00,1.548971821927760617e+00,9.530850824277545819e-01,7.709879048436473203e-01,9.390286364060785873e-01,8.475169738989331014e-01,5.166647850840367928e-01,1.441180596398394353e+00,4.785993675299166084e-01,4.811714037857328097e-01,4.745182853863537109e-01,1.173649178485724587e+00,1.323154583245648830e+00,1.208505918897046172e+00,1.259648041851484823e+00,1.276274261475137894e+00,1.160184474718685355e+00,4.222226629680466137e-01,1.222278852703153618e+00,4.070296194095492370e-01,1.210852711545506999e+00,1.078675240601915775e+00,7.632162263685570158e-01,6.535629889666386694e-01,1.300092120360721415e+00,7.153167328706430128e-01,4.866710742303718695e-01,1.534313316694596363e+00,1.286199908636646905e+00,8.517522981097006562e-01,1.228182176050773400e+00,1.008313908705685602e+00,8.566697522145694244e-01,1.253287598180062634e+00,1.284384117426075722e+00,1.509619735380055561e+00,7.630463441273163117e-01,1.502796158507311519e+00,1.251838765435167256e+00,8.463521862667908735e-01,6.527873515054428699e-01,1.236730676314566901e+00,1.450960657831257050e+00,1.567732524375252456e+00,7.651798411965958779e-01,1.116681256732926064e+00,2.774579372407174893e-01,2.721078862383999875e-01,9.465818477019510846e-01,1.381944822854668908e+00,6.099730670643709329e-01,6.744342106419534133e-01,1.424003943977492526e+00,1.342410211938235287e+00,7.263593102890745223e-01,7.263545885046268635e-01,1.374556471789641465e+00,9.761148753352834051e-01,9.358282471800840607e-01,1.053337864044328720e+00,1.383124467705287408e+00,6.706227446368355771e-01,2.173659969260710589e-01,1.434796440770976345e+00,6.345738858676476246e-01,8.744295844260548956e-01,1.521657560263737885e+00,1.350765195525541973e+00,1.485995374719580431e+00,1.208027946046304368e+00,5.022658892989700918e-01,1.057330216507716525e+00,1.309685767114874722e+00,6.348543846281869962e-01,1.007583269326575826e+00,7.277595819521684994e-01,1.392551768670334811e+00,1.059150635688240527e+00,1.524808428753696044e+00,1.481223263284913383e+00,2.115455108549500196e-01,5.102771824019108893e-01,1.180838691042031874e+00,1.963727720086736184e-01,1.362032645546700005e+00,1.044750489704418417e+00,1.344612785264328370e+00,4.415212661169134467e-01,1.089722776057813647e+00,1.454454142779579184e+00,1.130001113419885739e+00,5.869178936117853684e-01,2.221029589476143373e-01,1.247704238702803003e+00
9.455907876843729909e-01,1.001038572229522083e+00,9.433477231848397260e-01,0.000000000000000000e+00,1.187313090306653329e+00,1.255336687753861202e+00,1.223431037986968839e+00,1.481004093355030360e+00,6.322970413172089854e-01,6.744502978661394144e-01,1.549395805078307653e+00,1.444842596600809159e+00,5.994621984207025855e-01,1.440009992448798348e+00,1.204826185558366403e+00,7.269103361302401423e-01,4.755119126750125269e-01,1.058803398572233601e+00,1.126341487651155271e+00,4.955404803712927242e-01,1.499676363167839144e+00,1.005847998585712944e+00,1.376051941876855089e+00,4.125659400349365735e-01,1.114688756529230940e+00,1.044883207305305373e+00,1.311399187213295070e+00,6.973823770221493357e-01,9.507157017587747339e-01,9.171402990533650268e-01,3.969072965117976803e-01,3.571030159850404617e-01,1.504788083769704965e+00,7.105968159482960456e-01,8.179649843106775453e-01,9.174624916759146487e-01,1.399418270314201296e+00,1.315454233534274042e+00,3.585220166058672442e-01,1.386367046503573119e+00,1.224600685210225137e+00,1.333914074270291961e+00,1.272542569605124019e+00,8.725591126700477096e-01,7.207160635017497707e-01,7.847657097873343979e-01,1.429263466477144640e+00,1.441490033872666388e+00,1.214297370749908511e+00,1.514879346550573214e+00,7.631824473200503611e-01,2.814205607350090954e-01,1.509971378515353457e+00,1.216361856484511339e+00,7.217715163592920424e-01,1.304822625725580831e+00,9.350294282566292692e-01,1.299102099686149758e+00,1.095159111685449105e+00,1.057812328312303540e+00,1.563094687251701753e+00,1.160980452781235295e+00,6.818865480669117352e-01,8.864170241567267405e-01,1.518689190124810962e+00,2.249294976807806878e-01,1.410100373984917388e+00,5.394688154564991622e-01,2.731308162825238361e-01,7.638136795562866510e-01,7.853692265666254446e-01,1.260970064394879353e+00,4.673310549427218685e-01,1.229535469518947099e+00,1.022547981112675197e+00,1.408052150241704048e+00,3.055967044660109488e-01,9.288038345705501575e-01,1.209319759612548451e+00,8.977859451605127994e-01,5.297008332875819958e-01,8.776284432868011187e-01,1.470600174182618014e+00,6.710687270609577704e-01,1.525069417977357622e+00,6.734646622968109009e-01,1.282809300667212993e+00,9.476914155900018066e-01,1.451405671001345210e+00,1.051801055181140310e+00,9.877240403387268497e-01,1.274341304052970081e+00,1.977560086955633400e-01,1.032447397853110793e+00,1.272802908590218163e+00,1.131310841080765295e+00,5.252324459316993766e-01,5.551783849886733346e-01,1.419951483642559076e+00,1.129975620515893509e+00,1.159132818906338347e+00
9.825771116690694695e-01,9.533662871525618865e-01,9.400615701126069368e-01,1.187313090306653329e+00,0.000000000000000000e+00,1.271213254547694849e+00,1.265977290681663314e+00,6.578554456959498919e-01,1.460283556371953839e+00,1.441490077777264789e+00,6.389277813847514809e-01,1.448837942509986876e+00,5.942950204016829163e-01,1.189062802353329396e+00,5.783848187681933650e-01,1.330830189150751686e+00,9.207919328189191344e-01,4.724501412907975983e-01,9.844528272953591008e-01,1.106214858721052963e+00,4.546110687232756686e-01,1.434108943177201612e+00,1.016995414761567851e+00,1.542735499194610505e+00,1.351930293049496745e+00,1.067843030852129838e+00,8.228702320811752680e-01,7.369849039520506295e-01,3.623770706643312245e-01,1.477877820711708701e+00,1.262570045910350380e+00,1.364460487118321907e+00,9.599638872706431902e-01,6.022291888736963639e-01,1.173722456172187512e+00,1.355184943558995547e+00,3.275714717254085695e-01,9.794538236289107580e-01,8.973192163270192756e-01,1.434970367605692632e+00,7.609231215121881053e-01,3.467421327184716517e-01,7.117235162987893826e-01,3.211671545317731913e-01,1.414959470376323525e+00,1.209129963296232679e+00,1.398859144569546409e+00,1.473017092156964525e+00,1.193949442518789095e+00,7.582738209657343686e-01,1.171089920767018677e+00,9.167831677020157333e-01,1.106551887414757740e+00,1.029500816320293888e+00,1.090488340461118089e+00,9.624190094393939576e-01,7.068382104378063691e-01,4.843886628184896348e-01,1.527530752037451700e+00,9.457669973571906086e-01,4.491088438411254824e-01,2.306456369478163404e-01,1.532667678863360416e+00,1.210762864005975548e+00,5.273497122416620497e-01,1.371731147972009568e+00,2.229872313309536613e-01,1.444295448748762034e+00,1.078102203239051038e+00,8.325483834263273097e-01,1.168920119105677280e+00,1.551124945067599903e+00,1.514666302525152997e+00,7.864399348365461728e-01,9.889755691239977553e-01,5.531681226075740865e-01,1.460582267183744287e+00,1.429084129095012257e+00,1.542496561661409693e+00,1.557020189293670365e+00,6.916989009433904823e-01,1.295945349527900525e+00,1.152353590428800700e+00,9.898874460955412458e-01,1.217818951900849100e+00,1.568756992043090603e+00,7.853179818574443916e-01,7.285395200438945507e-01,1.001067226813328714e+00,1.157989394194604005e+00,1.135235473370645343e+00,6.799513161427261920e-01,1.086132178264941572e+00,1.214455415552198048e+00,1.295227111094737316e+00,1.138221046929455360e+00,1.361352365847446677e+00,1.428323509126883772e+00,6.927018074538854320e-01,8.350881634412502530e-01,3.730933215129963454e-01
9.408994757540046772e-01,9.858803853905621084e-01,9.304495613610452853e-01,1.255336687753861202e+00,1.271213254547694849e+00,0.000000000000000000e+00,1.181942111031700104e+00,6.450780694014360828e-01,1.450826645543935589e+00,6.366104605912212833e-01,1.511115022140437691e+00,5.948745902657408546e-01,1.522990896181419362e+00,8.419489108082146567e-01,8.185973605290591815e-01,6.276417359043762190e-01,1.114440656491143766e+00,1.400801253474807995e+00,1.492072162397274138e+00,1.401014963483750986e+00,1.085323082947020401e+00,1.034282704640327122e+00,5.114799996578810459e-01,1.062718898325276440e+00,5.254673834955877476e-01,5.032331629074237034e-01,1.140936238680597237e+00,1.235589186437719311e+00,1.186694868204872577e+00,3.395966356092806060e-01,8.906144574993382079e-01,1.472905317011461657e+00,1.230623012482038980e+00,1.345829585792236438e+00,1.238008629368174462e+00,1.435500536490100343e+00,1.414049608788585655e+00,3.203606501291382802e-01,1.570533411882687247e+00,8.615862368404235694e-01,1.224980744994053516e+00,9.270912027406549294e-01,8.333909187455685874e-01,1.479800216548047276e+00,1.318363870804278637e+00,7.791339285201484000e-01,2.902291948334988492e-01,5.565482200912190702e-01,7.023885510475935678e-01,5.276941657788749573e-01,1.155150751827507705e+00,1.329573479655205004e+00,2.589273877920728606e-01,8.887379132960385730e-01,8.271165620485190217e-01,1.434351032297786155e+00,9.982959268369797634e-01,1.475084748229653187e+00,2.596892640983566314e-01,7.296315469766594397e-01,8.981187246134854085e-01,1.489847937033067060e+00,5.742799880515994104e-01,1.466302239740887359e+00,1.382437869563484023e+00,1.055301418505786737e+00,1.181132503984181348e+00,1.233302953984602768e+00,1.106986154660190236e+00,1.065396292514769083e+00,1.005069497149098767e+00,3.596589006461280436e-01,8.055422886997842813e-01,6.984542074360456931e-01,1.292907151217696837e+00,7.287313883072938925e-01,1.270362001210849634e+00,4.631302373971721842e-01,9.002310276752949481e-01,1.259037720719151654e+00,1.389309510618208954e+00,4.642585127798903866e-01,1.058291707198083964e+00,1.215395751342943864e+00,3.808650557007828286e-01,1.498545695218663765e+00,6.390097095347859746e-01,1.141991579180430927e+00,1.042046788071504526e+00,1.505123201299020552e+00,7.351927280253347519e-01,1.026099068635764500e+00,1.452339584182039012e+00,8.972112333836672615e-01,6.371590889639892064e-01,2.839333729329976963e-01,1.486139933673955582e+00,8.845667331067401662e-01,1.340894147739136955e+00,1.058056428982589114e+00,9.855321492138402473e-01
8.933749900513971998e-01,9.757181684598699167e-01,9.748183364963217690e-01,1.223431037986968839e+00,1.265977290681663314e+00,1.181942111031700104e+00,0.000000000000000000e+00,1.497439664964641759e+00,6.455662918142487383e-01,1.446475449977975059e+00,6.270848654192761051e-01,6.163310534274443198e-01,1.493870978245209979e+00,5.011765585660699074e-01,1.350593173188082918e+00,1.299314645566729265e+00,1.450027481959972997e+00,1.011026487978458954e+00,4.788220226993257223e-01,9.076170280732209772e-01,1.068132936575309833e+00,4.418693951082490745e-01,1.003365219123505403e+00,1.079416173277458757e+00,9.142814309004615447e-01,1.456522122235955896e+00,6.370731852831492681e-01,1.184920512809670701e+00,1.523183098098676691e+00,1.349427988185536220e+00,1.550761419917273898e+00,8.667905492381221544e-01,3.371847465778591291e-01,1.317396785583315300e+00,7.378743227759757550e-01,3.263366486358463825e-01,9.414223822915668283e-01,1.435645668844370615e+00,1.225023167287288883e+00,3.206400963095418777e-01,7.848715460161134194e-01,1.485256656593780367e+00,1.193123315359063907e+00,1.389422010624103088e+00,5.593351119502592006e-01,1.205643478711918348e+00,8.924091370885818275e-01,6.564605918325200351e-01,7.383573666192162488e-01,1.370604140156162831e+00,7.323120670116978204e-01,1.425344636284199051e+00,1.104145635648935642e+00,7.037375498527587148e-01,1.211313794731309734e+00,3.281161440556518150e-01,1.168778585510646950e+00,8.282041474899518585e-01,1.114190693361802431e+00,1.235181565238793633e+00,1.299435388905608946e+00,1.093851367142433029e+00,1.494584164155124295e+00,5.119333181820280299e-01,7.926237852502523440e-01,1.258787867520224646e+00,1.149995973306345398e+00,8.507032004396610780e-01,1.496304922452932118e+00,1.164162050859443021e+00,9.720256008780951973e-01,8.952657085935975534e-01,1.403594237057004035e+00,1.157310042516530357e+00,6.685689417912266119e-01,1.500590230874590203e+00,9.736300126648921305e-01,1.151336356206245082e+00,3.677731596033230743e-01,3.554722720238255307e-01,1.518807370120513145e+00,1.539860379003290758e+00,2.473864149252582023e-01,9.320326391694241375e-01,9.050270252327520248e-01,5.500711230609973690e-01,1.386075061459327573e+00,1.002243146649007155e+00,4.698829841763400572e-01,3.243140742562518608e-01,9.559137271432346372e-01,1.003996296370716079e+00,1.137691324113067060e+00,6.660255517484617860e-01,7.214164121151374065e-01,1.465577647611952639e+00,7.226255009540648588e-01,1.189969014884754595e+00,6.224747993225224763e-01,8.004316309128303164e-01,1.527833565688417217e+00
9.338008543562986707e-01,6.379292378132617181e-01,1.557473312460214254e+00,1.481004093355030360e+00,6.578554456959498919e-01,6.450780694014360828e-01,1.497439664964641759e+00,0.000000000000000000e+00,1.273435823103627129e+00,8.418737966615099655e-01,1.012694686104189667e+00,1.043207774387990838e+00,1.099633399003322687e+00,1.453485370286676348e+00,4.807640157664830882e-01,1.154558600017851822e+00,1.546405662011133497e+00,1.109649998805749327e+00,1.032824225191849576e+00,1.328067328553779403e+00,4.628080835684574290e-01,1.299697175001931715e+00,6.455434242424530344e-01,1.102780370949476563e+00,1.169259371997640518e+00,4.495531684942763451e-01,1.360499436213444158e+00,9.850063867423405339e-01,7.240794764874000089e-01,8.202211582316647487e-01,1.271602198902348935e+00,1.486904859214875696e+00,1.329925728378769767e+00,1.245971430461706220e+00,9.583071902598454539e-01,1.376585721047254740e+00,7.698409201415320480e-01,3.304833804511208561e-01,1.304130731405895194e+00,1.351823345595645876e+00,7.159811936190256798e-01,3.535507021612174228e-01,3.274938320140607928e-01,9.323307374330772612e-01,1.469351835492124891e+00,7.054679557288277003e-01,8.531355106169146163e-01,1.150589028679804171e+00,9.268058111592716308e-01,2.792158325859522283e-01,1.209476496090199138e+00,1.449784571220439577e+00,5.699622900451455365e-01,1.532545741179511811e+00,1.393508761857409572e+00,1.181610339147926680e+00,7.774212477099780028e-01,1.021657709383358537e+00,8.872779234542682580e-01,4.474569686758116394e-01,2.537867919180850085e-01,8.580559637103114534e-01,9.686365756470132204e-01,1.134613486434202123e+00,7.695793980574743287e-01,1.259229611449748543e+00,5.369680633509427148e-01,1.130180178930596524e+00,1.484537534879079246e+00,1.490391033816076183e+00,8.037853407656954108e-01,9.977021434982044079e-01,1.050244518202856803e+00,5.684057554534281964e-01,8.877516748687697135e-01,2.599483647209331894e-01,1.308403936001431678e+00,1.058955964942932981e+00,1.282147284785815966e+00,1.534129866977875345e+00,1.282685102754897999e+00,6.637385357933764940e-01,1.527117426257173616e+00,1.132021018951060221e+00,7.530390858306396096e-01,1.463655121155299055e+00,2.043935938167124600e-01,1.375226944369127846e+00,1.481970010061780085e+00,1.223063766071225800e+00,1.367880138804069334e+00,4.976799990483251057e-01,1.489732948221918818e+00,1.068081716310754326e+00,1.274625000474671310e+00,4.805113176300865874e-01,1.541828832425772067e+00,9.306476689655824863e-01,1.167643876712205930e+00,1.439323200724289542e+00,5.051817035720037596e-01
9.350193169984567509e-01,6.368530538553829334e-01,1.548971821927760617e+00,6.322970413172089854e-01,1.460283556371953839e+00,1.450826645543935589e+00,6.455662918142487383e-01,1.273435823103627129e+00,2.107342425544701733e-08,8.434544973102123810e-01,9.713512741977086140e-01,1.103113046461586810e+00,1.112154690421510717e+00,1.146714549647000148e+00,1.406300894766487009e+00,1.197673487994036057e+00,1.104231899350778034e+00,1.462305582311177687e+00,5.101661276756935814e-01,5.897720043959823188e-01,1.047753439411635457e+00,6.591090059339923535e-01,1.297233616354121155e+00,4.391630469701460204e-01,1.551927536444178468e+00,9.996479892154838121e-01,1.203988338946583969e+00,9.727567313091106671e-01,1.345856732930150734e+00,1.196603974983555529e+00,9.092329774535339304e-01,3.262304057954987790e-01,8.808775941738963278e-01,1.330169804951772283e+00,3.217318336558258607e-01,3.192361436251136553e-01,1.176304457005990400e+00,1.310719885768589110e+00,7.973947987830599660e-01,9.033345000652921453e-01,7.045950159297603710e-01,1.474263907477292079e+00,9.576908330862317076e-01,1.413396850672128391e+00,4.077099091194258951e-01,6.821012102812483713e-01,1.417177820260258292e+00,1.260381798640588302e+00,1.025124146452168317e+00,1.530115445987128231e+00,6.588910733397606023e-01,8.919323462183198492e-01,1.510332547330536901e+00,1.336373988162792514e+00,1.294519853256967279e+00,6.725366093327779238e-01,1.117208116344508673e+00,1.224970521244618471e+00,1.432588204000669219e+00,8.503073600379630337e-01,1.211214480094969126e+00,1.408530046604158370e+00,1.017224695310206650e+00,2.648241345306219241e-01,9.497005692516198305e-01,6.179321195329802174e-01,1.252083352731465427e+00,2.223787349702880389e-01,8.906180540144147395e-01,1.389976504851471173e+00,4.881767834113077131e-01,1.492962690726699071e+00,7.636620158029346905e-01,1.301874177471351146e+00,4.735043703315214292e-01,1.516675517603033096e+00,3.415746252788467996e-01,1.356557204767250724e+00,7.996712909851454443e-01,4.331754707865076437e-01,1.133906853099871492e+00,9.875765008250589894e-01,8.850827426885958804e-01,7.578234419547209555e-01,1.325005713258485818e+00,2.010090520298344341e-01,1.083743094959978892e+00,1.562930828317890430e+00,1.084592097654582421e+00,4.202567440539476951e-01,1.542447617712888519e+00,8.512466104529761157e-01,6.304968713573246841e-01,8.415613898534574089e-01,1.362226441156485723e+00,1.197269236140953375e+00,3.403559178243427685e-01,5.801240146762582928e-01,1.089884815963810372e+00,1.389641980663818277e+00,1.482041909585370965e+00
1.552490353516061461e+00,6.274451939518922439e-01,9.530850824277545819e-01,6.744502978661394144e-01,1.441490077777264789e+00,6.366104605912212833e-01,1.446475449977975059e+00,8.418737966615099655e-01,8.434544973102123810e-01,0.000000000000000000e+00,1.418402713784733704e+00,1.200123613793637523e+00,1.200273941911405018e+00,1.222775553321977071e+00,1.267781948232596489e+00,4.771243788054160828e-01,7.793632709593001362e-01,1.351628427254851328e+00,1.065991803430896168e+00,1.123402938297327402e+00,1.035976437875289369e+00,1.481945708673281903e+00,1.120213636627195974e+00,4.278782901384703963e-01,7.920123535325824804e-01,3.923611538725661485e-01,1.340301094889567057e+00,1.371285540634342048e+00,1.565218795526012396e+00,3.534836240608233426e-01,4.386882402956308602e-01,8.375604013210073973e-01,1.552574448715678734e+00,1.100809665853419883e+00,7.219999990087387909e-01,1.139024386751514628e+00,1.379035292546793912e+00,6.410044362309313959e-01,1.028708730460131004e+00,1.402514336903486036e+00,9.353313958219988677e-01,1.192323911890519117e+00,7.390626476257659005e-01,1.389949743692216355e+00,1.189955443349536734e+00,2.991410349625914233e-01,8.875493059098096271e-01,1.046117424364251258e+00,1.338661423944558670e+00,9.532699038392518087e-01,1.353975251280290504e+00,8.514089382480792834e-01,8.680513487982634002e-01,1.112225376129997834e+00,6.949929990058512086e-01,1.308578271048218777e+00,1.532131590219683703e+00,1.547947401702456149e+00,5.905702331282893791e-01,5.058063279721001226e-01,9.947416064972655070e-01,1.566657236128029096e+00,2.301279068022483720e-01,9.374500308579918340e-01,1.218251067199900950e+00,4.520216984321577258e-01,1.245949701656375419e+00,6.210897160661685845e-01,6.433239436287705448e-01,9.303651225558403626e-01,5.053188882745828225e-01,8.090021349598222056e-01,2.121755252156103111e-01,1.239952539968998124e+00,8.662746718789361422e-01,1.077272806724923981e+00,6.340747939129642852e-01,5.560213321299626310e-01,1.499900866226942187e+00,1.273716348272748045e+00,1.024533136097335095e+00,2.035166059144620232e-01,1.492281480610642808e+00,1.320629254571057842e+00,1.017458744143714844e+00,1.022096692570361398e+00,6.662047368921927282e-01,1.108989328700362931e+00,1.359677108193451778e+00,1.137469505090413113e+00,8.394375358588522795e-01,8.442613887294906361e-01,8.676207502622088619e-01,1.533605665308770405e+00,9.852579422720838531e-01,4.587226719420079979e-01,1.018842959684246985e+00,2.635433540060905244e-01,1.536533557503423131e+00,1.170186939020260830e+00,1.344281134054207794e+00
